seed,split,task,assumption,episode,severity,unsafe_latent,visual_ambiguity,counterintuitive_physics,language_ambiguity,sensor_noise,tool_geometry_shift,material_shift,test_cost_pressure,stress
5,nominal_household,cluttered_navigation_clearance,containment_or_leakage,3,0.842141,0.531371,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,containment_or_leakage,4,0.850770,0.534477,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,containment_or_leakage,5,0.771247,0.505849,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,rigidity_or_deformation,0,0.797474,0.515291,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,rigidity_or_deformation,1,0.887368,0.547653,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,rigidity_or_deformation,2,0.822150,0.524174,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,rigidity_or_deformation,3,0.772260,0.506214,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,rigidity_or_deformation,4,0.778525,0.508469,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,rigidity_or_deformation,5,0.741872,0.495274,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,tool_reach_and_contact,0,0.825419,0.525351,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,tool_reach_and_contact,1,0.794957,0.514384,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,tool_reach_and_contact,2,0.811261,0.520254,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,tool_reach_and_contact,3,0.768337,0.504801,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,tool_reach_and_contact,4,0.730532,0.491191,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,tool_reach_and_contact,5,0.880187,0.545067,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,articulation_direction,0,0.826253,0.525651,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,articulation_direction,1,0.847941,0.533459,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,articulation_direction,2,0.810730,0.520063,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,articulation_direction,3,0.778037,0.508293,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,articulation_direction,4,0.827023,0.525928,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,articulation_direction,5,0.815293,0.521706,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,clearance_and_collision,0,1.115036,0.629613,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,clearance_and_collision,1,1.041761,0.603234,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,clearance_and_collision,2,1.018400,0.594824,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,clearance_and_collision,3,1.002941,0.589259,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,clearance_and_collision,4,1.046122,0.604804,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,clearance_and_collision,5,1.048723,0.605740,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,mass_or_inertia,0,0.923323,0.560596,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,mass_or_inertia,1,0.801352,0.516687,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,mass_or_inertia,2,0.769204,0.505113,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,mass_or_inertia,3,0.815334,0.521720,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,mass_or_inertia,4,0.946028,0.568770,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,mass_or_inertia,5,0.805687,0.518247,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,material_fragility_or_thermal,0,0.774081,0.506869,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,material_fragility_or_thermal,1,0.799554,0.516039,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,material_fragility_or_thermal,2,0.786813,0.511453,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,material_fragility_or_thermal,3,0.801974,0.516911,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,material_fragility_or_thermal,4,0.852687,0.535167,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,cluttered_navigation_clearance,material_fragility_or_thermal,5,0.828600,0.526496,0.620000,0.000000,0.280000,0.000000,0.000000,0.340000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,support_stability,0,0.805390,0.548141,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,support_stability,1,0.827521,0.556108,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,support_stability,2,0.767871,0.534634,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,support_stability,3,0.779072,0.538666,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,support_stability,4,0.761539,0.532354,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,support_stability,5,0.787859,0.541829,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,containment_or_leakage,0,0.804735,0.547904,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,containment_or_leakage,1,0.697378,0.509256,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,containment_or_leakage,2,0.717056,0.516340,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,containment_or_leakage,3,0.809815,0.549733,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,containment_or_leakage,4,0.824438,0.554998,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,containment_or_leakage,5,0.887170,0.577581,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,rigidity_or_deformation,0,0.883335,0.576201,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,rigidity_or_deformation,1,0.966030,0.605971,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,rigidity_or_deformation,2,0.960310,0.603912,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,rigidity_or_deformation,3,0.918548,0.588877,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,rigidity_or_deformation,4,0.894223,0.580120,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,rigidity_or_deformation,5,0.969669,0.607281,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,tool_reach_and_contact,0,0.842843,0.561624,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,tool_reach_and_contact,1,0.839322,0.560356,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,tool_reach_and_contact,2,0.825379,0.555337,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,tool_reach_and_contact,3,0.837393,0.559661,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,tool_reach_and_contact,4,0.917842,0.588623,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,tool_reach_and_contact,5,0.721926,0.518093,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,articulation_direction,0,0.816921,0.552292,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,articulation_direction,1,0.822005,0.554122,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,articulation_direction,2,0.833473,0.558250,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,articulation_direction,3,0.798003,0.545481,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,articulation_direction,4,0.766598,0.534175,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,articulation_direction,5,0.755657,0.530237,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,clearance_and_collision,0,0.802498,0.547099,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,clearance_and_collision,1,0.768863,0.534991,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,clearance_and_collision,2,0.814354,0.551367,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,clearance_and_collision,3,0.805392,0.548141,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,clearance_and_collision,4,0.821187,0.553827,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,clearance_and_collision,5,0.777327,0.538038,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,mass_or_inertia,0,0.790943,0.542939,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,mass_or_inertia,1,0.827941,0.556259,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,mass_or_inertia,2,0.761525,0.532349,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,mass_or_inertia,3,0.781544,0.539556,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,mass_or_inertia,4,0.809214,0.549517,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,mass_or_inertia,5,0.773606,0.536698,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,material_fragility_or_thermal,0,1.015844,0.623904,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,material_fragility_or_thermal,1,0.973629,0.608706,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,material_fragility_or_thermal,2,0.981370,0.611493,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,material_fragility_or_thermal,3,1.020722,0.625660,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,material_fragility_or_thermal,4,1.073538,0.644674,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,nominal_household,fragile_deformable_packing,material_fragility_or_thermal,5,1.044246,0.634129,0.560000,0.000000,0.400000,0.000000,0.000000,0.780000,0.000000,0.000000
5,visual_ambiguity_shift,stackable_object_placement,support_stability,0,0.909686,0.618887,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,support_stability,1,0.977060,0.643142,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,support_stability,2,1.113718,0.692338,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,support_stability,3,0.955532,0.635391,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,support_stability,4,0.865588,0.603012,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,support_stability,5,1.004246,0.652929,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,containment_or_leakage,0,0.611981,0.511713,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,containment_or_leakage,1,0.664459,0.530605,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,containment_or_leakage,2,0.718151,0.549934,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,containment_or_leakage,3,0.584318,0.501754,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,containment_or_leakage,4,0.673570,0.533885,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,containment_or_leakage,5,0.728750,0.553750,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,rigidity_or_deformation,0,0.759676,0.564883,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,rigidity_or_deformation,1,0.623473,0.515850,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,rigidity_or_deformation,2,0.656651,0.527794,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,rigidity_or_deformation,3,0.642309,0.522631,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,rigidity_or_deformation,4,0.612439,0.511878,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,rigidity_or_deformation,5,0.691641,0.540391,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,tool_reach_and_contact,0,0.708745,0.546548,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,tool_reach_and_contact,1,0.743161,0.558938,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,tool_reach_and_contact,2,0.710970,0.547349,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,tool_reach_and_contact,3,0.736216,0.556438,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,tool_reach_and_contact,4,0.679894,0.536162,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,tool_reach_and_contact,5,0.711911,0.547688,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,articulation_direction,0,0.681927,0.536894,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,articulation_direction,1,0.664139,0.530490,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,articulation_direction,2,0.669312,0.532352,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,articulation_direction,3,0.741477,0.558332,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,articulation_direction,4,0.668421,0.532032,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,articulation_direction,5,0.696295,0.542066,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,clearance_and_collision,0,0.733702,0.555533,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,clearance_and_collision,1,0.819525,0.586429,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,clearance_and_collision,2,0.690006,0.539802,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,clearance_and_collision,3,0.699839,0.543342,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,clearance_and_collision,4,0.686515,0.538545,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,clearance_and_collision,5,0.605012,0.509204,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,mass_or_inertia,0,0.834609,0.591859,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,mass_or_inertia,1,0.705940,0.545538,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,mass_or_inertia,2,0.730648,0.554433,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,mass_or_inertia,3,0.729504,0.554021,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,mass_or_inertia,4,0.719694,0.550490,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,mass_or_inertia,5,0.654142,0.526891,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,material_fragility_or_thermal,0,0.720123,0.550644,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,material_fragility_or_thermal,1,0.726231,0.552843,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,material_fragility_or_thermal,2,0.740011,0.557804,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,material_fragility_or_thermal,3,0.714369,0.548573,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,material_fragility_or_thermal,4,0.622673,0.515562,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,stackable_object_placement,material_fragility_or_thermal,5,0.665492,0.530977,0.880000,0.080000,0.270000,0.180000,0.060000,0.400000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,support_stability,0,0.821392,0.606101,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,support_stability,1,0.715143,0.567851,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,support_stability,2,0.856725,0.618821,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,support_stability,3,0.924790,0.643324,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,support_stability,4,0.819767,0.605516,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,support_stability,5,0.844007,0.614243,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,containment_or_leakage,0,1.011034,0.674372,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,containment_or_leakage,1,1.036458,0.683525,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,containment_or_leakage,2,0.989507,0.666622,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,containment_or_leakage,3,1.071197,0.696031,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,containment_or_leakage,4,1.101908,0.707087,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,containment_or_leakage,5,1.089677,0.702684,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,rigidity_or_deformation,0,0.863997,0.621439,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,rigidity_or_deformation,1,0.938638,0.648310,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,rigidity_or_deformation,2,0.843562,0.614082,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,rigidity_or_deformation,3,0.841478,0.613332,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,rigidity_or_deformation,4,0.812096,0.602754,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,rigidity_or_deformation,5,0.862133,0.620768,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,tool_reach_and_contact,0,0.868586,0.623091,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,tool_reach_and_contact,1,0.732260,0.574014,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,tool_reach_and_contact,2,0.661381,0.548497,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,tool_reach_and_contact,3,0.987348,0.665845,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,tool_reach_and_contact,4,0.822117,0.606362,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,tool_reach_and_contact,5,0.760234,0.584084,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,articulation_direction,0,0.805243,0.600287,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,articulation_direction,1,0.809054,0.601660,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,articulation_direction,2,0.860787,0.620283,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,articulation_direction,3,0.766174,0.586223,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,articulation_direction,4,0.842118,0.613562,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,articulation_direction,5,0.829747,0.609109,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,clearance_and_collision,0,0.827512,0.608304,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,clearance_and_collision,1,0.861884,0.620678,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
5,visual_ambiguity_shift,container_liquid_transfer,clearance_and_collision,2,0.899316,0.634154,0.970000,0.080000,0.390000,0.180000,0.060000,0.460000,0.040000,0.320000
